page,id,title,url,path,header_image_url,annotation_count,pyongs_count,primaryartist_id,primaryartist_name,primaryartist_url,primaryartist_imageurl
27,3487532,Pray For Me,https://genius.com/The-weeknd-and-kendrick-lamar-pray-for-me-lyrics,/The-weeknd-and-kendrick-lamar-pray-for-me-lyrics,https://images.genius.com/7d196f012f58ae66057ab370b48b3c38.1000x1000x1.jpg,12,124,1357228,The Weeknd & Kendrick Lamar,https://genius.com/artists/The-weeknd-and-kendrick-lamar,https://images.genius.com/ac02689b2add53f448d87ec65e7bbdca.1000x1000x1.jpg
27,173362,Palm Trees,https://genius.com/Flatbush-zombies-palm-trees-lyrics,/Flatbush-zombies-palm-trees-lyrics,https://images.genius.com/954441d3a6033d8a4a2b3e3cd2ddf40e.355x355x1.jpg,26,230,16377,Flatbush Zombies,https://genius.com/artists/Flatbush-zombies,https://images.genius.com/dda3385cabac071905a3b581b8eca4d9.973x973x1.jpg
27,3593894,Youngblood,https://genius.com/5-seconds-of-summer-youngblood-lyrics,/5-seconds-of-summer-youngblood-lyrics,https://images.genius.com/f591ea2d90f86c4bbd99fcf6c1ddf610.640x640x1.jpg,15,97,64610,5 Seconds of Summer,https://genius.com/artists/5-seconds-of-summer,https://images.genius.com/a5153858ca3ff7215763128622cdb528.400x400x1.png
27,3578651,Leave Me Alone,https://genius.com/Flipp-dinero-leave-me-alone-lyrics,/Flipp-dinero-leave-me-alone-lyrics,https://images.genius.com/2ae5e44e9740f5fac8c3a3c1e946a96e.863x863x1.jpg,13,32,1114883,Flipp Dinero,https://genius.com/artists/Flipp-dinero,https://images.genius.com/736997b5744943d845c08197d0904a94.1000x1000x1.jpg
27,146915,Lost,https://genius.com/Chance-the-rapper-lost-lyrics,/Chance-the-rapper-lost-lyrics,https://images.genius.com/aa16cba40f43828a61bbb6212de712bd.750x750x1.jpg,21,194,16751,Chance the Rapper,https://genius.com/artists/Chance-the-rapper,https://images.genius.com/9db1a9643a028d62543e44c90da3a6ad.1000x1000x1.jpg
27,3069729,Bad at Love,https://genius.com/Halsey-bad-at-love-lyrics,/Halsey-bad-at-love-lyrics,https://images.genius.com/588d1422decd9673d4730ea0c3e6d9a5.1000x563x1.jpg,9,55,228636,Halsey,https://genius.com/artists/Halsey,https://images.genius.com/7db90b5f7a8f81ec4f4917eec6eadfc2.818x818x1.jpg
27,65722,Cartoon & Cereal,https://genius.com/Kendrick-lamar-cartoon-and-cereal-lyrics,/Kendrick-lamar-cartoon-and-cereal-lyrics,https://images.rapgenius.com/c41659b04cea4d36f18ae17e6fc23e2b.500x500x1.jpg,49,239,1421,Kendrick Lamar,https://genius.com/artists/Kendrick-lamar,https://images.genius.com/25d8a9c93ab97e9e6d5d1d9d36e64a53.1000x1000x1.jpg
28,532344,Lord Pretty Flacko Jodye 2 (LPFJ2),https://genius.com/A-ap-rocky-lord-pretty-flacko-jodye-2-lpfj2-lyrics,/A-ap-rocky-lord-pretty-flacko-jodye-2-lpfj2-lyrics,https://images.genius.com/3054c642a320e82b70b35c53ad1cc8d5.1000x1000x1.jpg,18,447,12417,A$AP Rocky,https://genius.com/artists/A-ap-rocky,https://images.genius.com/84260afdfa02f8cba4117c80ac6c847b.1000x1000x1.jpg
28,3876999,CAN’T SAY,https://genius.com/Travis-scott-cant-say-lyrics,/Travis-scott-cant-say-lyrics,https://images.genius.com/0d7f07bc4caf376850e68900f4974ca4.1000x573x1.jpg,15,64,20185,Travis Scott,https://genius.com/artists/Travis-scott,https://images.genius.com/62d241389823ea14f6a4612f37e29db8.1000x1000x1.jpg
28,2836122,I’m Sorry,https://genius.com/Joyner-lucas-im-sorry-lyrics,/Joyner-lucas-im-sorry-lyrics,https://images.genius.com/5fd2140c421a2cfb93aebab84cb7d897.851x315x1.png,21,70,345077,Joyner Lucas,https://genius.com/artists/Joyner-lucas,https://images.genius.com/878e845295c819856874c2de04d464e7.794x794x1.jpg
28,3225615,Fire in the Booth,https://genius.com/Big-shaq-fire-in-the-booth-lyrics,/Big-shaq-fire-in-the-booth-lyrics,https://images.genius.com/840a0d2a9fea5d99a34ec0557159bba0.1000x563x1.jpg,16,36,1223820,Big Shaq,https://genius.com/artists/Big-shaq,https://images.genius.com/1881d539e186af032f5aceab221f40aa.396x396x1.jpg
28,3047145,GOD.,https://genius.com/Kendrick-lamar-god-lyrics,/Kendrick-lamar-god-lyrics,https://images.genius.com/d25e7043f51c2de6acaf6c39caa60da2.1000x1000x1.jpg,25,83,1421,Kendrick Lamar,https://genius.com/artists/Kendrick-lamar,https://images.genius.com/25d8a9c93ab97e9e6d5d1d9d36e64a53.1000x1000x1.jpg
28,398159,I Won,https://genius.com/Future-i-won-lyrics,/Future-i-won-lyrics,https://images.rapgenius.com/699cfcea119d2b7a679511a891e0a1ee.500x500x1.jpg,15,506,2197,Future,https://genius.com/artists/Future,https://images.genius.com/d3c864e3e8edaccf25a66ba49790f4d0.300x300x1.jpg
28,2414113,Sex with Me,https://genius.com/Rihanna-sex-with-me-lyrics,/Rihanna-sex-with-me-lyrics,https://images.genius.com/ba1fc59bc686c2445dab584868d103bf.1000x1000x1.jpg,14,91,89,Rihanna,https://genius.com/artists/Rihanna,https://images.genius.com/6c0a5c21157bafe0dcab934f107020a1.960x960x1.jpg
28,2311255,Scholarships,https://genius.com/Drake-and-future-scholarships-lyrics,/Drake-and-future-scholarships-lyrics,https://images.genius.com/856d23cafd5a7afd935b2dba87c3140f.1000x1000x1.jpg,19,73,568186,Drake & Future,https://genius.com/artists/Drake-and-future,https://images.genius.com/b033687222fde407fb97ca135c4192e1.452x452x1.jpg
28,59,A Milli,https://genius.com/Lil-wayne-a-milli-lyrics,/Lil-wayne-a-milli-lyrics,https://images.genius.com/70a7ef69242915a9cd1c3f68031e4c0a.1000x1000x1.jpg,32,121,4,Lil Wayne,https://genius.com/artists/Lil-wayne,https://images.genius.com/f903dae2533e450c8d3cb233aa846020.745x745x1.jpg
28,499870,Drugs You Should Try It,https://genius.com/Travis-scott-drugs-you-should-try-it-lyrics,/Travis-scott-drugs-you-should-try-it-lyrics,https://images.genius.com/ae4cdbfd5d98b2b161e9adb04edbe619.500x500x1.jpg,13,305,20185,Travis Scott,https://genius.com/artists/Travis-scott,https://images.genius.com/62d241389823ea14f6a4612f37e29db8.1000x1000x1.jpg
29,90480,Real,https://genius.com/Kendrick-lamar-real-lyrics,/Kendrick-lamar-real-lyrics,https://images.genius.com/f3db37bb8953d6e671d8bb532da2e855.220x220x1.jpg,52,166,1421,Kendrick Lamar,https://genius.com/artists/Kendrick-lamar,https://images.genius.com/25d8a9c93ab97e9e6d5d1d9d36e64a53.1000x1000x1.jpg
29,2307999,Fade,https://genius.com/Kanye-west-fade-lyrics,/Kanye-west-fade-lyrics,https://images.genius.com/f9b25dbaada2a9ddf085dae13baca43f.1000x1000x1.jpg,12,70,72,Kanye West,https://genius.com/artists/Kanye-west,https://images.genius.com/a1c9ad953d882a4b336ce3b7576360a1.675x675x1.jpg
29,2311362,Digital Dash,https://genius.com/Drake-and-future-digital-dash-lyrics,/Drake-and-future-digital-dash-lyrics,https://images.genius.com/856d23cafd5a7afd935b2dba87c3140f.1000x1000x1.jpg,25,72,568186,Drake & Future,https://genius.com/artists/Drake-and-future,https://images.genius.com/b033687222fde407fb97ca135c4192e1.452x452x1.jpg
29,2342690,​Oui,https://genius.com/Jeremih-oui-lyrics,/Jeremih-oui-lyrics,https://images.rapgenius.com/97aa28fa3c7d8594db0b388d828ebeb7.645x647x1.jpg,8,52,278,Jeremih,https://genius.com/artists/Jeremih,https://images.genius.com/59567e4918671304d37eb021331d239d.550x550x1.jpg
29,352612,Fancy,https://genius.com/Iggy-azalea-fancy-lyrics,/Iggy-azalea-fancy-lyrics,https://images.genius.com/e9a04c0d861e4f38ba89221f460077f6.1000x1000x1.jpg,41,1039,14598,Iggy Azalea,https://genius.com/artists/Iggy-azalea,https://images.genius.com/76f39b66b2b431165a5f0061f648d4b2.1000x1000x1.jpg
29,2023647,$ave Dat Money,https://genius.com/Lil-dicky-ave-dat-money-lyrics,/Lil-dicky-ave-dat-money-lyrics,https://images.rapgenius.com/d005c94b9d8f7a4fed5094f336a3556c.1000x1000x1.jpg,53,106,47589,Lil Dicky,https://genius.com/artists/Lil-dicky,https://images.genius.com/a3d25d0210e13494897cca2f0441ba4c.1000x1000x1.jpg
29,112043,The Great Gatsby (Chapter I),https://genius.com/F-scott-fitzgerald-the-great-gatsby-chapter-i-annotated,/F-scott-fitzgerald-the-great-gatsby-chapter-i-annotated,https://images.genius.com/0a131ed8e58da3310e81d3e11e4b16b8.531x800x1.png,307,137,23550,F. Scott Fitzgerald,https://genius.com/artists/F-scott-fitzgerald,https://s3.amazonaws.com/rapgenius/3190.jpg
29,3047129,BLOOD.,https://genius.com/Kendrick-lamar-blood-lyrics,/Kendrick-lamar-blood-lyrics,https://images.genius.com/d25e7043f51c2de6acaf6c39caa60da2.1000x1000x1.jpg,6,78,1421,Kendrick Lamar,https://genius.com/artists/Kendrick-lamar,https://images.genius.com/25d8a9c93ab97e9e6d5d1d9d36e64a53.1000x1000x1.jpg
29,2463395,Weston Road Flows,https://genius.com/Drake-weston-road-flows-lyrics,/Drake-weston-road-flows-lyrics,https://images.genius.com/06e4a0a6f5b4fda697a28bb450ab9c17.1000x469x1.jpg,34,32,130,Drake,https://genius.com/artists/Drake,https://images.genius.com/22999a3378819809ee4848f7c60a744c.1000x1000x1.jpg
29,92297,Hate Bein’ Sober,https://genius.com/Chief-keef-hate-bein-sober-lyrics,/Chief-keef-hate-bein-sober-lyrics,https://images.genius.com/88458a613f354f8bfa4f995b96d4ec4b.600x600x1.jpg,16,108,16808,Chief Keef,https://genius.com/artists/Chief-keef,https://images.genius.com/c4de2f0be4a88348847f24a83922b667.645x645x1.jpg
30,3759331,Close Friends,https://genius.com/Lil-baby-close-friends-lyrics,/Lil-baby-close-friends-lyrics,https://images.genius.com/94f5c194cc7629cf060714e5795f6c96.1000x1000x1.jpg,4,45,1110328,Lil Baby,https://genius.com/artists/Lil-baby,https://images.genius.com/d145873d1d0ea8b0d839e5c1b846be1b.1000x1000x1.jpg
30,2213836,Thought It Was a Drought,https://genius.com/Future-thought-it-was-a-drought-lyrics,/Future-thought-it-was-a-drought-lyrics,https://images.genius.com/6ddd131edb105578265c2473398a038a.1000x1000x1.png,26,133,2197,Future,https://genius.com/artists/Future,https://images.genius.com/d3c864e3e8edaccf25a66ba49790f4d0.300x300x1.jpg
30,3037651,Lust for Life,https://genius.com/Lana-del-rey-lust-for-life-lyrics,/Lana-del-rey-lust-for-life-lyrics,https://images.genius.com/ca8c836d2a93aaf1a4dae1792d54e55c.640x426x1.png,10,117,15740,Lana Del Rey,https://genius.com/artists/Lana-del-rey,https://images.genius.com/7a45351ee507fd2a5371bbe9c20984de.670x670x1.jpg
30,50398,Rolling Stone,https://genius.com/The-weeknd-rolling-stone-lyrics,/The-weeknd-rolling-stone-lyrics,https://images.rapgenius.com/clepahsbj1yiuf6t2cpw0ef.1000x1000x1.jpg,11,160,2358,The Weeknd,https://genius.com/artists/The-weeknd,https://images.genius.com/3cd68c66d12d757c908ddbdcefb581e8.441x441x1.jpg
30,2842066,White Ferrari,https://genius.com/Frank-ocean-white-ferrari-lyrics,/Frank-ocean-white-ferrari-lyrics,https://images.genius.com/ccc0894094b9a3cbb47a45ec0c69b1f0.1000x1000x1.jpg,15,73,1985,Frank Ocean,https://genius.com/artists/Frank-ocean,https://images.genius.com/78a9a1403027e5778b473c71204b1ac0.728x728x1.jpg
30,3553576,Gucci Flip Flops,https://genius.com/Bhad-bhabie-gucci-flip-flops-lyrics,/Bhad-bhabie-gucci-flip-flops-lyrics,https://images.genius.com/4a26a05c7dedc0b6fbf7ef1234ee6c79.1000x563x1.jpg,14,40,1069179,Bhad Bhabie,https://genius.com/artists/Bhad-bhabie,https://images.genius.com/e42bf5fc83164eb92a5112db3fa6408a.1000x1000x1.jpg
30,401966,Multiply,https://genius.com/A-ap-rocky-multiply-lyrics,/A-ap-rocky-multiply-lyrics,https://images.rapgenius.com/e610d0d62a896dbea70c0d71c149e237.494x494x1.jpg,53,635,12417,A$AP Rocky,https://genius.com/artists/A-ap-rocky,https://images.genius.com/84260afdfa02f8cba4117c80ac6c847b.1000x1000x1.jpg
30,3244532,New Freezer,https://genius.com/Rich-the-kid-new-freezer-lyrics,/Rich-the-kid-new-freezer-lyrics,https://images.genius.com/7703599ee95bef2b15940a3800b6c120.846x472x1.png,31,66,65109,Rich The Kid,https://genius.com/artists/Rich-the-kid,https://images.genius.com/d48a9fc541d0bd37bee9d605b635d1db.760x760x1.jpg
30,2263591,Shameless,https://genius.com/The-weeknd-shameless-lyrics,/The-weeknd-shameless-lyrics,https://images.genius.com/4d6a3a9b56e2b1073e36a7979b46b6d3.1000x1000x1.jpg,7,43,2358,The Weeknd,https://genius.com/artists/The-weeknd,https://images.genius.com/3cd68c66d12d757c908ddbdcefb581e8.441x441x1.jpg
30,3323308,Freestyle,https://genius.com/Lil-baby-freestyle-lyrics,/Lil-baby-freestyle-lyrics,https://images.genius.com/edf084f374363aa1403a9e5d3ef8b177.1000x1000x1.jpg,11,31,1110328,Lil Baby,https://genius.com/artists/Lil-baby,https://images.genius.com/d145873d1d0ea8b0d839e5c1b846be1b.1000x1000x1.jpg
31,3195702,Friends,https://genius.com/Justin-bieber-and-bloodpop-friends-lyrics,/Justin-bieber-and-bloodpop-friends-lyrics,https://images.genius.com/feff93318ebd6934c6a7da465a4ab086.1000x1000x1.jpg,2,42,1195838,Justin Bieber & BloodPop®,https://genius.com/artists/Justin-bieber-and-bloodpop,https://images.genius.com/47797eb68bca125503b382dc5a939c86.751x751x1.jpg
31,2290813,90210,https://genius.com/Travis-scott-90210-lyrics,/Travis-scott-90210-lyrics,https://images.genius.com/937ebfe41ce59f14c6ecff9976182911.600x600x1.jpg,24,161,20185,Travis Scott,https://genius.com/artists/Travis-scott,https://images.genius.com/62d241389823ea14f6a4612f37e29db8.1000x1000x1.jpg
31,3297818,Échame La Culpa,https://genius.com/Luis-fonsi-echame-la-culpa-lyrics,/Luis-fonsi-echame-la-culpa-lyrics,https://images.genius.com/7686f139f792a4fdac3125b316412b81.1000x563x1.jpg,3,46,344497,Luis Fonsi,https://genius.com/artists/Luis-fonsi,https://images.genius.com/7c123596c6b20bdc269b7451238b00a2.288x288x1.jpg
31,2327412,All My Friends,https://genius.com/Snakehips-all-my-friends-lyrics,/Snakehips-all-my-friends-lyrics,https://images.genius.com/ce1c942d702c09d24113234d3f60f87d.1000x1000x1.jpg,24,54,212037,Snakehips,https://genius.com/artists/Snakehips,https://images.genius.com/dace32c043551a38d2a253ba245e43fc.1000x1000x1.png
31,119999,Acid Rain,https://genius.com/Chance-the-rapper-acid-rain-lyrics,/Chance-the-rapper-acid-rain-lyrics,https://images.genius.com/0105c9e9f314f1c7b40fdf9e064298d6.720x720x1.jpg,40,202,16751,Chance the Rapper,https://genius.com/artists/Chance-the-rapper,https://images.genius.com/9db1a9643a028d62543e44c90da3a6ad.1000x1000x1.jpg
31,722264,For Free? (Interlude),https://genius.com/Kendrick-lamar-for-free-interlude-lyrics,/Kendrick-lamar-for-free-interlude-lyrics,https://images.genius.com/ffb1a13cfda120ba85ab9e2a83a4e158.1000x1000x1.jpg,40,138,1421,Kendrick Lamar,https://genius.com/artists/Kendrick-lamar,https://images.genius.com/25d8a9c93ab97e9e6d5d1d9d36e64a53.1000x1000x1.jpg
31,1010,Sing for the Moment,https://genius.com/Eminem-sing-for-the-moment-lyrics,/Eminem-sing-for-the-moment-lyrics,https://images.genius.com/43422b323b7a3bec451523ef588603b3.1000x1000x1.png,40,236,45,Eminem,https://genius.com/artists/Eminem,https://images.genius.com/b379811c1415017b9f3e3a71b9d26060.400x400x1.jpg
31,3503900,ESSKEETIT,https://genius.com/Lil-pump-esskeetit-lyrics,/Lil-pump-esskeetit-lyrics,https://images.genius.com/df73e5db6aadc65e22b384479062f2ec.1000x563x1.jpg,21,76,654932,Lil Pump,https://genius.com/artists/Lil-pump,https://images.genius.com/08987b8ae42939df1c774ea9402b980b.1000x1000x1.jpg
31,2842067,Solo,https://genius.com/Frank-ocean-solo-lyrics,/Frank-ocean-solo-lyrics,https://images.genius.com/ccc0894094b9a3cbb47a45ec0c69b1f0.1000x1000x1.jpg,14,62,1985,Frank Ocean,https://genius.com/artists/Frank-ocean,https://images.genius.com/78a9a1403027e5778b473c71204b1ac0.728x728x1.jpg
31,3876990,STOP TRYING TO BE GOD,https://genius.com/Travis-scott-stop-trying-to-be-god-lyrics,/Travis-scott-stop-trying-to-be-god-lyrics,https://images.genius.com/0d7f07bc4caf376850e68900f4974ca4.1000x573x1.jpg,12,84,20185,Travis Scott,https://genius.com/artists/Travis-scott,https://images.genius.com/62d241389823ea14f6a4612f37e29db8.1000x1000x1.jpg
32,3756041,Feu de bois,https://genius.com/Damso-feu-de-bois-lyrics,/Damso-feu-de-bois-lyrics,https://images.genius.com/88359e6c58b6ffd04a45dc42874c12e2.600x600x1.jpg,31,33,45855,Damso,https://genius.com/artists/Damso,https://images.genius.com/44c9393bbc627a682bc9e816d5e144af.477x477x1.png
32,2396871,Faded,https://genius.com/Alan-walker-faded-lyrics,/Alan-walker-faded-lyrics,https://images.genius.com/708aef5551c9f670205b5cab3f38c8bd.1000x1000x1.jpg,14,85,456537,Alan Walker,https://genius.com/artists/Alan-walker,https://images.genius.com/5be4b82a504e76fbb90e6f1837d199e7.645x645x1.jpg
32,731783,Bitch Better Have My Money,https://genius.com/Rihanna-bitch-better-have-my-money-lyrics,/Rihanna-bitch-better-have-my-money-lyrics,https://images.genius.com/f109ee3a9b4a793fb674d25a20020af4.1000x1000x1.png,15,758,89,Rihanna,https://genius.com/artists/Rihanna,https://images.genius.com/6c0a5c21157bafe0dcab934f107020a1.960x960x1.jpg
32,2922649,False Prophets,https://genius.com/J-cole-false-prophets-lyrics,/J-cole-false-prophets-lyrics,https://images.genius.com/b871e56635cf0b83e2046dc82d0325d0.1000x1000x1.jpg,19,107,69,J. Cole,https://genius.com/artists/J-cole,https://images.genius.com/2cd936e786e1ab454043327d585c7702.1000x1000x1.jpg
32,2859956,Used to This,https://genius.com/Future-used-to-this-lyrics,/Future-used-to-this-lyrics,https://images.genius.com/44d1519a7447ba231c9b007cbe61259d.999x1000x1.png,25,51,2197,Future,https://genius.com/artists/Future,https://images.genius.com/d3c864e3e8edaccf25a66ba49790f4d0.300x300x1.jpg
32,4311141,Thotiana (Cardi B Remix),https://genius.com/Blueface-thotiana-cardi-b-remix-lyrics,/Blueface-thotiana-cardi-b-remix-lyrics,https://images.genius.com/9ea112ec7808bad46d9c4bfdd57d298b.573x410x1.png,8,40,1195330,Blueface,https://genius.com/artists/Blueface,https://images.genius.com/96666bf66dc7254e2c353eb3930222c4.800x800x1.jpg
32,190767,Fragile,https://genius.com/Tech-n9ne-fragile-lyrics,/Tech-n9ne-fragile-lyrics,https://images.genius.com/ae74b38ee85ff63c76433b31ae507a23.1000x1000x1.png,43,418,506,Tech N9ne,https://genius.com/artists/Tech-n9ne,https://images.genius.com/ea417a62cc4e48aba86c9d2a626c952d.406x373x1.png
32,2273439,Angel,https://genius.com/The-weeknd-angel-lyrics,/The-weeknd-angel-lyrics,https://images.genius.com/4d6a3a9b56e2b1073e36a7979b46b6d3.1000x1000x1.jpg,9,51,2358,The Weeknd,https://genius.com/artists/The-weeknd,https://images.genius.com/3cd68c66d12d757c908ddbdcefb581e8.441x441x1.jpg
32,83863,We Didn’t Start the Fire,https://genius.com/Billy-joel-we-didnt-start-the-fire-lyrics,/Billy-joel-we-didnt-start-the-fire-lyrics,https://images.genius.com/f32c9e344c1fe1e369e970d5db211af5.1000x388x1.png,128,160,16965,Billy Joel,https://genius.com/artists/Billy-joel,https://s3.amazonaws.com/rapgenius/billyjoel.jpg
32,2339009,Angels,https://genius.com/Chance-the-rapper-angels-lyrics,/Chance-the-rapper-angels-lyrics,https://images.genius.com/2b5301c2bb17d9029ad74e0a37131ac8.1000x1000x1.jpg,23,77,16751,Chance the Rapper,https://genius.com/artists/Chance-the-rapper,https://images.genius.com/9db1a9643a028d62543e44c90da3a6ad.1000x1000x1.jpg
33,576123,Uptown Funk,https://genius.com/Mark-ronson-uptown-funk-lyrics,/Mark-ronson-uptown-funk-lyrics,https://images.genius.com/b156e91db2f6f4ef99cea0c5e4bb6981.1000x1000x1.jpg,19,534,8231,Mark Ronson,https://genius.com/artists/Mark-ronson,https://images.genius.com/25cd092ec5a455956e17fc21cc1356e1.494x494x1.jpg
33,3339483,I’m Not Racist,https://genius.com/Joyner-lucas-im-not-racist-lyrics,/Joyner-lucas-im-not-racist-lyrics,https://images.genius.com/1d7f493495911464786c68d94045704e.1000x563x1.jpg,69,134,345077,Joyner Lucas,https://genius.com/artists/Joyner-lucas,https://images.genius.com/878e845295c819856874c2de04d464e7.794x794x1.jpg
33,2927948,I Don’t Wanna Live Forever,https://genius.com/Zayn-and-taylor-swift-i-dont-wanna-live-forever-lyrics,/Zayn-and-taylor-swift-i-dont-wanna-live-forever-lyrics,https://images.genius.com/5fb58a678999e51ce9af06a799a0f857.752x752x1.jpg,4,63,1043198,ZAYN & Taylor Swift,https://genius.com/artists/Zayn-and-taylor-swift,https://images.genius.com/3a77a3f4009e5e6364c57a3406272f68.626x626x1.jpg
33,722270,Institutionalized,https://genius.com/Kendrick-lamar-institutionalized-lyrics,/Kendrick-lamar-institutionalized-lyrics,https://images.genius.com/4620530a85f5ffb0a2e1b163b8b84db1.300x300x1.png,40,185,1421,Kendrick Lamar,https://genius.com/artists/Kendrick-lamar,https://images.genius.com/25d8a9c93ab97e9e6d5d1d9d36e64a53.1000x1000x1.jpg
33,3276873,PICK IT UP,https://genius.com/Famous-dex-pick-it-up-lyrics,/Famous-dex-pick-it-up-lyrics,https://images.genius.com/b45defbd263cc5cec76ad897f17a81e1.928x928x1.png,31,62,334508,Famous Dex,https://genius.com/artists/Famous-dex,https://images.genius.com/a257a03f4e2e50206124ebd7182c626f.591x591x1.png
33,103667,Phoenix,https://genius.com/A-ap-rocky-phoenix-lyrics,/A-ap-rocky-phoenix-lyrics,https://images.genius.com/75621d1119a70043aadbe3fbf4387d88.640x640x1.jpg,20,182,12417,A$AP Rocky,https://genius.com/artists/A-ap-rocky,https://images.genius.com/84260afdfa02f8cba4117c80ac6c847b.1000x1000x1.jpg
33,3008976,Super Far,https://genius.com/Lany-super-far-lyrics,/Lany-super-far-lyrics,https://images.genius.com/f75e642ebf36e6b17ea5c0bbe7771112.1000x1000x1.jpg,6,17,247886,LANY,https://genius.com/artists/Lany,https://images.genius.com/772cfab66f58b412672a2ef5b19fda26.1000x1000x1.jpg
33,299368,Blow,https://genius.com/Beyonce-blow-lyrics,/Beyonce-blow-lyrics,https://images.genius.com/60bf9993b5085ae2c484e7d0425e88c8.1000x1000x1.jpg,15,88,498,Beyoncé,https://genius.com/artists/Beyonce,https://images.genius.com/995535bff9a0a15e5f1840990707d61d.399x399x1.jpg
33,154566,Comfort Inn Ending (Freestyle),https://genius.com/Jhene-aiko-comfort-inn-ending-freestyle-lyrics,/Jhene-aiko-comfort-inn-ending-freestyle-lyrics,https://images.genius.com/cf972nzptjvdouuqoap2lhlpy.1000x1000x1.jpg,27,214,1020,Jhené Aiko,https://genius.com/artists/Jhene-aiko,https://images.genius.com/1ef2fe2031de1329b1ea8096abcda169.500x500x1.jpg
33,3614925,Try Me,https://genius.com/The-weeknd-try-me-lyrics,/The-weeknd-try-me-lyrics,https://images.genius.com/3a47f80d23cb3eb22c6c32af519420a3.640x640x1.png,4,53,2358,The Weeknd,https://genius.com/artists/The-weeknd,https://images.genius.com/3cd68c66d12d757c908ddbdcefb581e8.441x441x1.jpg
34,2407925,Never Be Like You,https://genius.com/Flume-never-be-like-you-lyrics,/Flume-never-be-like-you-lyrics,https://images.genius.com/154f7b94ce1135449681862748eec2c6.1000x1000x1.jpg,11,58,49449,Flume,https://genius.com/artists/Flume,https://images.genius.com/bc9d0cd930e5d7b27ed00ee96fe5f4be.400x400x1.png
34,3985334,Don’t Cry,https://genius.com/Lil-wayne-dont-cry-lyrics,/Lil-wayne-dont-cry-lyrics,https://images.genius.com/4c0617938ce2884f571b2c557d27ea6f.1000x1000x1.jpg,14,115,4,Lil Wayne,https://genius.com/artists/Lil-wayne,https://images.genius.com/f903dae2533e450c8d3cb233aa846020.745x745x1.jpg
34,2913726,Six Feet Under,https://genius.com/The-weeknd-six-feet-under-lyrics,/The-weeknd-six-feet-under-lyrics,https://images.genius.com/11df0533e8b802fd210dd2bff84acbd5.1000x1000x1.jpg,9,43,2358,The Weeknd,https://genius.com/artists/The-weeknd,https://images.genius.com/3cd68c66d12d757c908ddbdcefb581e8.441x441x1.jpg
34,2461233,FREEDOM,https://genius.com/Beyonce-freedom-lyrics,/Beyonce-freedom-lyrics,https://images.rapgenius.com/65e5a6175b859f0aa858bcc0a2c4e72d.1000x752x1.jpg,27,57,498,Beyoncé,https://genius.com/artists/Beyonce,https://images.genius.com/995535bff9a0a15e5f1840990707d61d.399x399x1.jpg
34,531808,Earned It,https://genius.com/Chief-keef-earned-it-lyrics,/Chief-keef-earned-it-lyrics,https://images.rapgenius.com/397262ebb334db6fd363b9a76741261b.1000x563x1.jpg,27,125,16808,Chief Keef,https://genius.com/artists/Chief-keef,https://images.genius.com/c4de2f0be4a88348847f24a83922b667.645x645x1.jpg
34,2472237,Juke Jam,https://genius.com/Chance-the-rapper-juke-jam-lyrics,/Chance-the-rapper-juke-jam-lyrics,https://images.genius.com/b17a54d05a3de269cc6ea53c3f71f73e.1000x1000x1.jpg,10,52,16751,Chance the Rapper,https://genius.com/artists/Chance-the-rapper,https://images.genius.com/9db1a9643a028d62543e44c90da3a6ad.1000x1000x1.jpg
34,299253,Rocket,https://genius.com/Beyonce-rocket-lyrics,/Beyonce-rocket-lyrics,https://images.genius.com/60bf9993b5085ae2c484e7d0425e88c8.1000x1000x1.jpg,29,109,498,Beyoncé,https://genius.com/artists/Beyonce,https://images.genius.com/995535bff9a0a15e5f1840990707d61d.399x399x1.jpg
34,2311376,30 for 30 Freestyle,https://genius.com/Drake-30-for-30-freestyle-lyrics,/Drake-30-for-30-freestyle-lyrics,https://images.genius.com/856d23cafd5a7afd935b2dba87c3140f.1000x1000x1.jpg,31,61,130,Drake,https://genius.com/artists/Drake,https://images.genius.com/22999a3378819809ee4848f7c60a744c.1000x1000x1.jpg
34,3614928,Privilege,https://genius.com/The-weeknd-privilege-lyrics,/The-weeknd-privilege-lyrics,https://images.genius.com/3a47f80d23cb3eb22c6c32af519420a3.640x640x1.png,7,72,2358,The Weeknd,https://genius.com/artists/The-weeknd,https://images.genius.com/3cd68c66d12d757c908ddbdcefb581e8.441x441x1.jpg
34,4620,Swim Good,https://genius.com/Frank-ocean-swim-good-lyrics,/Frank-ocean-swim-good-lyrics,https://images.genius.com/8a7f0b830b07d967861df3f03d60e1c4.1000x1000x1.jpg,22,100,1985,Frank Ocean,https://genius.com/artists/Frank-ocean,https://images.genius.com/78a9a1403027e5778b473c71204b1ac0.728x728x1.jpg
35,728814,Trap Niggas,https://genius.com/Future-trap-niggas-lyrics,/Future-trap-niggas-lyrics,https://images.genius.com/6ddd131edb105578265c2473398a038a.1000x1000x1.png,21,160,2197,Future,https://genius.com/artists/Future,https://images.genius.com/d3c864e3e8edaccf25a66ba49790f4d0.300x300x1.jpg
